,GAME_ID,MATCHUP
2476,0022100164,CHA @ MEM
2477,0022100165,OKC @ NOP
2478,0022100159,ORL vs. BKN
2479,0022100159,BKN @ ORL
2480,0022100168,PHX vs. POR
2481,0022100168,POR @ PHX
2482,0022100164,MEM vs. CHA
2483,0022100165,NOP vs. OKC
2484,0022100161,NYK vs. MIL
2485,0022100161,MIL @ NYK
2486,0022100167,IND @ DEN
2487,0022100166,SAC @ SAS
2488,0022100160,TOR @ BOS
2489,0022100162,DET @ HOU
2490,0022100162,HOU vs. DET
2491,0022100160,BOS vs. TOR
2492,0022100166,SAS vs. SAC
2493,0022100169,GSW vs. MIN
2494,0022100163,DAL @ CHI
2495,0022100163,CHI vs. DAL
2496,0022100169,MIN @ GSW
2497,0022100167,DEN vs. IND
2498,0022100158,WAS @ CLE
2499,0022100158,CLE vs. WAS
2500,0022100172,UTA vs. IND
2501,0022100172,IND @ UTA
2502,0022100171,TOR @ PHI
2503,0022100171,PHI vs. TOR
2504,0022100173,LAC vs. MIA
2505,0022100173,MIA @ LAC
2506,0022100175,BOS vs. MIL
2507,0022100183,GSW vs. CHI
2508,0022100183,CHI @ GSW
2509,0022100181,SAS vs. DAL
2510,0022100181,DAL @ SAS
2511,0022100176,CLE vs. DET
2512,0022100176,DET @ CLE
2513,0022100177,HOU vs. POR
2514,0022100177,POR @ HOU
2515,0022100175,MIL @ BOS
2516,0022100179,BKN @ NOP
2517,0022100179,NOP vs. BKN
2518,0022100174,CHA vs. NYK
2519,0022100174,NYK @ CHA
2520,0022100182,ATL @ DEN
2521,0022100178,MEM vs. PHX
2522,0022100178,PHX @ MEM
2523,0022100182,DEN vs. ATL
2524,0022100184,LAL vs. MIN
2525,0022100184,MIN @ LAL
2526,0022100180,OKC vs. SAC
2527,0022100180,SAC @ OKC
2528,0022100190,CLE vs. BOS
2529,0022100186,IND vs. PHI
2530,0022100188,NOP vs. MEM
2531,0022100188,MEM @ NOP
2532,0022100191,LAC vs. MIN
2533,0022100191,MIN @ LAC
2534,0022100186,PHI @ IND
2535,0022100190,BOS @ CLE
2536,0022100187,WAS @ ORL
2537,0022100187,ORL vs. WAS
2538,0022100189,TOR vs. DET
2539,0022100189,DET @ TOR
2540,0022100185,MIA @ UTA
2541,0022100185,UTA vs. MIA
2542,0022100192,LAL vs. SAS
2543,0022100193,MIL @ ATL
2544,0022100193,ATL vs. MIL
2545,0022100198,LAC vs. CHI
2546,0022100192,SAS @ LAL
2547,0022100194,CHA vs. GSW
2548,0022100194,GSW @ CHA
2549,0022100198,CHI @ LAC
2550,0022100195,PHX @ HOU
2551,0022100195,HOU vs. PHX
2552,0022100197,DEN vs. POR
2553,0022100197,POR @ DEN
2554,0022100196,BKN @ OKC
2555,0022100196,OKC vs. BKN
2556,0022100202,ORL @ ATL
2557,0022100202,ATL vs. ORL
2558,0022100200,SAC @ DET
2559,0022100200,DET vs. SAC
2560,0022100209,CHI @ LAL
2561,0022100209,LAL vs. CHI
2562,0022100204,DAL vs. DEN
2563,0022100204,DEN @ DAL
2564,0022100207,MIA @ OKC
2565,0022100199,CLE vs. BOS
2566,0022100199,BOS @ CLE
2567,0022100201,WAS vs. NOP
2568,0022100206,MIN vs. PHX
2569,0022100206,PHX @ MIN
2570,0022100201,NOP @ WAS
2571,0022100205,MEM vs. HOU
2572,0022100205,HOU @ MEM
2573,0022100203,NYK vs. IND
2574,0022100207,OKC vs. MIA
2575,0022100203,IND @ NYK
2576,0022100208,TOR @ POR
2577,0022100208,POR vs. TOR
2578,0022100211,UTA vs. PHI
2579,0022100212,SAS @ LAC
2580,0022100210,GSW @ BKN
2581,0022100210,BKN vs. GSW
2582,0022100212,LAC vs. SAS
2583,0022100211,PHI @ UTA
2584,0022100222,DAL @ PHX
2585,0022100213,CHA vs. WAS
2586,0022100223,POR vs. CHI
2587,0022100223,CHI @ POR
2588,0022100219,LAL @ MIL
2589,0022100215,ATL vs. BOS
2590,0022100215,BOS @ ATL
2591,0022100214,IND @ DET
2592,0022100214,DET vs. IND
2593,0022100218,NYK vs. ORL
2594,0022100213,WAS @ CHA
2595,0022100220,MIN vs. SAC
2596,0022100220,SAC @ MIN
2597,0022100221,HOU @ OKC
2598,0022100216,CLE @ BKN
2599,0022100216,BKN vs. CLE
2600,0022100221,OKC vs. HOU
2601,0022100219,MIL vs. LAL
2602,0022100217,NOP @ MIA
2603,0022100222,PHX vs. DAL
2604,0022100218,ORL @ NYK
2605,0022100217,MIA vs. NOP
2606,0022100225,WAS @ MIA
2607,0022100228,DEN vs. PHI
2608,0022100228,PHI @ DEN
2609,0022100224,GSW @ CLE
2610,0022100224,CLE vs. GSW
2611,0022100225,MIA vs. WAS
2612,0022100226,MEM vs. LAC
2613,0022100226,LAC @ MEM
2614,0022100229,UTA vs. TOR
2615,0022100229,TOR @ UTA
2616,0022100227,MIN vs. SAS
2617,0022100227,SAS @ MIN
2618,0022100231,DET vs. GSW
2619,0022100231,GSW @ DET
2620,0022100236,CHI @ DEN
2621,0022100230,CHA vs. IND
2622,0022100230,IND @ CHA
2623,0022100238,TOR @ SAC
2624,0022100238,SAC vs. TOR
2625,0022100234,OKC @ MIL
2626,0022100234,MIL vs. OKC
2627,0022100236,DEN vs. CHI
2628,0022100235,LAC @ NOP
2629,0022100237,DAL @ PHX
2630,0022100237,PHX vs. DAL
2631,0022100235,NOP vs. LAC
2632,0022100233,BKN vs. ORL
2633,0022100233,ORL @ BKN
2634,0022100232,BOS vs. LAL
2635,0022100232,LAL @ BOS
2636,0022100240,IND vs. NOP
2637,0022100247,SAC vs. UTA
2638,0022100247,UTA @ SAC
2639,0022100244,MIL vs. ORL
2640,0022100245,MIN vs. MEM
2641,0022100240,NOP @ IND
2642,0022100244,ORL @ MIL
2643,0022100246,PHI @ POR
2644,0022100246,POR vs. PHI
2645,0022100242,CHA @ ATL
2646,0022100242,ATL vs. CHA
2647,0022100243,BOS vs. OKC
2648,0022100243,OKC @ BOS
2649,0022100239,NYK vs. HOU
2650,0022100239,HOU @ NYK
2651,0022100241,WAS vs. MIA
2652,0022100241,MIA @ WAS
2653,0022100245,MEM @ MIN
2654,0022100252,TOR @ GSW
2655,0022100252,GSW vs. TOR
2656,0022100249,DET vs. LAL
2657,0022100249,LAL @ DET
2658,0022100250,NYK @ CHI
2659,0022100250,CHI vs. NYK
2660,0022100251,DEN @ PHX
2661,0022100251,PHX vs. DEN
2662,0022100248,LAC vs. DAL
2663,0022100248,DAL @ LAC
2664,0022100261,UTA vs. MEM
2665,0022100256,HOU @ BOS
2666,0022100259,MIN @ NOP
2667,0022100259,NOP vs. MIN
2668,0022100257,IND @ CHI
2669,0022100258,MIL vs. ORL
2670,0022100256,BOS vs. HOU
2671,0022100261,MEM @ UTA
2672,0022100258,ORL @ MIL
2673,0022100257,CHI vs. IND
2674,0022100253,CLE vs. BKN
2675,0022100253,BKN @ CLE
2676,0022100254,WAS vs. CHA
2677,0022100262,SAC vs. PHI
2678,0022100255,ATL vs. OKC
2679,0022100255,OKC @ ATL
2680,0022100254,CHA @ WAS
2681,0022100262,PHI @ SAC
2682,0022100260,SAS vs. PHX
2683,0022100260,PHX @ SAS
2684,0022100263,DET vs. MIA
2685,0022100264,NYK vs. LAL
2686,0022100264,LAL @ NYK
2687,0022100263,MIA @ DET
2688,0022100266,DAL @ LAC
2689,0022100266,LAC vs. DAL
2690,0022100265,POR vs. DEN
2691,0022100265,DEN @ POR
2692,0022100277,SAS vs. ATL
2693,0022100269,CHA @ ORL
2694,0022100272,MEM vs. TOR
2695,0022100272,TOR @ MEM
2696,0022100277,ATL @ SAS
2697,0022100278,PHI @ GSW
2698,0022100271,CHI @ HOU
2699,0022100276,OKC vs. UTA
2700,0022100276,UTA @ OKC
2701,0022100269,ORL vs. CHA
2702,0022100273,MIL vs. DET
2703,0022100271,HOU vs. CHI
2704,0022100268,IND vs. LAL
2705,0022100274,MIA @ MIN
2706,0022100274,MIN vs. MIA
2707,0022100267,PHX @ CLE
2708,0022100279,SAC vs. POR
2709,0022100275,NOP vs. WAS
2710,0022100270,BOS vs. BKN
2711,0022100270,BKN @ BOS
2712,0022100267,CLE vs. PHX
2713,0022100279,POR @ SAC
2714,0022100275,WAS @ NOP
2715,0022100273,DET @ MIL
2716,0022100278,GSW vs. PHI
2717,0022100268,LAL @ IND
2718,0022100289,NOP @ UTA
2719,0022100284,TOR @ IND
2720,0022100280,LAC vs. DET
2721,0022100285,MEM vs. ATL
2722,0022100285,ATL @ MEM
2723,0022100281,MIN @ CHA
2724,0022100281,CHA vs. MIN
2725,0022100289,UTA vs. NOP
2726,0022100280,DET @ LAC
2727,0022100291,SAC @ LAL
2728,0022100291,LAL vs. SAC
2729,0022100284,IND vs. TOR
2730,0022100287,SAS vs. BOS
2731,0022100287,BOS @ SAS
2732,0022100282,NYK vs. PHX
2733,0022100288,MIL @ DEN
2734,0022100286,WAS @ OKC
2735,0022100283,ORL vs. CHI
2736,0022100288,DEN vs. MIL
2737,0022100283,CHI @ ORL
2738,0022100286,OKC vs. WAS
2739,0022100290,GSW vs. POR
2740,0022100290,POR @ GSW
2741,0022100282,PHX @ NYK
2742,0022100296,MIA @ CHI
2743,0022100295,ORL @ CLE
2744,0022100295,CLE vs. ORL
2745,0022100297,HOU vs. CHA
2746,0022100296,CHI vs. MIA
2747,0022100294,PHX @ BKN
2748,0022100292,PHI vs. MIN
2749,0022100294,BKN vs. PHX
2750,0022100297,CHA @ HOU
2751,0022100299,UTA vs. NOP
2752,0022100293,ATL vs. NYK
2753,0022100293,NYK @ ATL
2754,0022100298,WAS @ DAL
2755,0022100298,DAL vs. WAS
2756,0022100292,MIN @ PHI
2757,0022100299,NOP @ UTA
2758,0022100303,SAC @ MEM
2759,0022100303,MEM vs. SAC
2760,0022100300,GSW @ LAC
2761,0022100301,MIL @ IND
2762,0022100301,IND vs. MIL
2763,0022100300,LAC vs. GSW
2764,0022100304,LAL vs. DET
2765,0022100302,TOR vs. BOS
2766,0022100304,DET @ LAL
2767,0022100302,BOS @ TOR
2768,0022100307,CHI vs. CHA
2769,0022100313,LAC vs. NOP
2770,0022100312,POR @ UTA
2771,0022100306,MIA vs. DEN
2772,0022100307,CHA @ CHI
2773,0022100311,WAS @ SAS
2774,0022100311,SAS vs. WAS
2775,0022100306,DEN @ MIA
2776,0022100313,NOP @ LAC
2777,0022100309,MIN vs. IND
2778,0022100305,ORL @ PHI
2779,0022100312,UTA vs. POR
2780,0022100305,PHI vs. ORL
2781,0022100308,OKC @ HOU
2782,0022100308,HOU vs. OKC
2783,0022100309,IND @ MIN
2784,0022100310,DAL vs. CLE
2785,0022100310,CLE @ DAL
2786,0022100318,SAC vs. LAL
2787,0022100314,BKN vs. NYK
2788,0022100317,POR vs. DET
2789,0022100314,NYK @ BKN
2790,0022100318,LAL @ SAC
2791,0022100316,PHX vs. GSW
2792,0022100316,GSW @ PHX
2793,0022100315,TOR vs. MEM
2794,0022100315,MEM @ TOR
2795,0022100317,DET @ POR
2796,0022100323,MIA vs. CLE
2797,0022100320,ORL vs. DEN
2798,0022100320,DEN @ ORL
2799,0022100324,MIL vs. CHA
2800,0022100324,CHA @ MIL
2801,0022100323,CLE @ MIA
2802,0022100321,WAS vs. MIN
2803,0022100326,HOU @ OKC
2804,0022100326,OKC vs. HOU
2805,0022100327,SAC @ LAC
2806,0022100325,NOP vs. DAL
2807,0022100321,MIN @ WAS
2808,0022100319,IND vs. ATL
2809,0022100319,ATL @ IND
2810,0022100325,DAL @ NOP
2811,0022100322,BOS vs. PHI
2812,0022100327,LAC vs. SAC
2813,0022100322,PHI @ BOS
2814,0022100330,OKC @ MEM
2815,0022100330,MEM vs. OKC
2816,0022100329,TOR vs. MIL
2817,0022100332,POR vs. SAS
2818,0022100332,SAS @ POR
2819,0022100331,PHX vs. DET
2820,0022100331,DET @ PHX
2821,0022100328,NYK vs. CHI
2822,0022100329,MIL @ TOR
2823,0022100328,CHI @ NYK
2824,0022100335,PHI @ ATL
2825,0022100341,LAC @ LAL
2826,0022100341,LAL vs. LAC
2827,0022100339,BOS @ UTA
2828,0022100339,UTA vs. BOS
2829,0022100338,NOP @ DAL
2830,0022100338,DAL vs. NOP
2831,0022100336,MIN @ BKN
2832,0022100336,BKN vs. MIN
2833,0022100333,MIA @ IND
2834,0022100334,WAS vs. CLE
2835,0022100333,IND vs. MIA
2836,0022100334,CLE @ WAS
2837,0022100337,ORL @ HOU
2838,0022100337,HOU vs. ORL
2839,0022100340,PHX @ GSW
2840,0022100335,ATL vs. PHI
2841,0022100340,GSW vs. PHX
2842,0022100344,MIL vs. MIA
2843,0022100344,MIA @ MIL
2844,0022100346,GSW vs. SAS
2845,0022100346,SAS @ GSW
2846,0022100343,BKN vs. CHI
2847,0022100343,CHI @ BKN
2848,0022100348,SAC vs. LAC
2849,0022100348,LAC @ SAC
2850,0022100347,BOS @ POR
2851,0022100347,POR vs. BOS
2852,0022100342,NYK vs. DEN
2853,0022100342,DEN @ NYK
2854,0022100345,MEM @ DAL
2855,0022100345,DAL vs. MEM
2856,0022100350,CHA @ ATL
2857,0022100349,CLE vs. UTA
2858,0022100349,UTA @ CLE
2859,0022100350,ATL vs. CHA
2860,0022100351,WAS @ TOR
2861,0022100351,TOR vs. WAS
2862,0022100352,NOP @ HOU
2863,0022100352,HOU vs. NOP
2864,0022100357,CHI vs. DEN
2865,0022100358,MIL vs. CLE
2866,0022100362,LAC @ POR
2867,0022100360,SAS @ PHX
2868,0022100360,PHX vs. SAS
2869,0022100362,POR vs. LAC
2870,0022100357,DEN @ CHI
2871,0022100354,DET vs. OKC
2872,0022100354,OKC @ DET
2873,0022100356,MEM @ MIA
2874,0022100356,MIA vs. MEM
2875,0022100353,PHI @ CHA
2876,0022100353,CHA vs. PHI
2877,0022100361,GSW vs. ORL
2878,0022100359,ATL @ MIN
2879,0022100355,IND vs. WAS
2880,0022100359,MIN vs. ATL
2881,0022100355,WAS @ IND
2882,0022100358,CLE @ MIL
2883,0022100361,ORL @ GSW
2884,0022100365,LAL vs. BOS
2885,0022100365,BOS @ LAL
2886,0022100364,SAS vs. NYK
2887,0022100363,DAL vs. BKN
2888,0022100363,BKN @ DAL
2889,0022100364,NYK @ SAS
2890,0022100375,NOP vs. DEN
2891,0022100375,DEN @ NOP
2892,0022100370,MIA vs. MIL
2893,0022100370,MIL @ MIA
2894,0022100377,SAC vs. ORL
2895,0022100377,ORL @ SAC
2896,0022100372,HOU vs. BKN
2897,0022100373,MEM vs. DAL
2898,0022100373,DAL @ MEM
2899,0022100374,MIN vs. UTA
2900,0022100372,BKN @ HOU
2901,0022100368,WAS @ DET
2902,0022100366,PHI @ CHA
2903,0022100366,CHA vs. PHI
2904,0022100369,IND vs. NYK
2905,0022100369,NYK @ IND
2906,0022100378,BOS @ LAC
2907,0022100371,OKC @ TOR
2908,0022100371,TOR vs. OKC
2909,0022100376,GSW vs. POR
2910,0022100376,POR @ GSW
2911,0022100367,CLE vs. CHI
2912,0022100367,CHI @ CLE
2913,0022100378,LAC vs. BOS
2914,0022100374,UTA @ MIN
2915,0022100368,DET vs. WAS
2916,0022100381,DEN @ SAS
2917,0022100381,SAS vs. DEN
2918,0022100379,UTA @ PHI
2919,0022100379,PHI vs. UTA
2920,0022100380,MEM vs. LAL
2921,0022100380,LAL @ MEM
2922,0022100382,CHA vs. SAC
2923,0022100388,DET @ NOP
2924,0022100388,NOP vs. DET
2925,0022100382,SAC @ CHA
2926,0022100387,CLE @ MIN
2927,0022100387,MIN vs. CLE
2928,0022100383,IND vs. DAL
2929,0022100384,BKN @ ATL
2930,0022100384,ATL vs. BKN
2931,0022100383,DAL @ IND
2932,0022100390,PHX vs. BOS
2933,0022100390,BOS @ PHX
2934,0022100389,LAL @ OKC
2935,0022100389,OKC vs. LAL
2936,0022100386,MIL @ HOU
2937,0022100386,HOU vs. MIL
2938,0022100385,TOR vs. NYK
2939,0022100385,NYK @ TOR
2940,0022100396,GSW @ PHI
2941,0022100396,PHI vs. GSW
2942,0022100394,MIA vs. CHI
2943,0022100394,CHI @ MIA
2944,0022100397,SAS vs. DEN
2945,0022100393,SAC @ CLE
2946,0022100393,CLE vs. SAC
2947,0022100391,ORL @ LAC
2948,0022100391,LAC vs. ORL
2949,0022100397,DEN @ SAS
2950,0022100395,MEM vs. HOU
2951,0022100395,HOU @ MEM
2952,0022100392,UTA @ WAS
2953,0022100392,WAS vs. UTA
2954,0022100403,ORL @ LAL
2955,0022100403,LAL vs. ORL
2956,0022100401,SAS vs. NOP
2957,0022100402,POR vs. MIN
2958,0022100399,BKN @ DET
2959,0022100400,OKC vs. DAL
2960,0022100398,NYK vs. MIL
2961,0022100398,MIL @ NYK
2962,0022100402,MIN @ POR
2963,0022100399,DET vs. BKN
2964,0022100401,NOP @ SAS
2965,0022100400,DAL @ OKC
2966,0022100407,ATL vs. HOU
2967,0022100405,IND vs. GSW
2968,0022100411,WAS @ DEN
2969,0022100411,DEN vs. WAS
2970,0022100406,SAC @ TOR
2971,0022100404,MIA @ CLE
2972,0022100404,CLE vs. MIA
2973,0022100406,TOR vs. SAC
2974,0022100410,DAL vs. CHA
2975,0022100408,MIL @ BOS
2976,0022100408,BOS vs. MIL
2977,0022100409,PHI @ MEM
2978,0022100409,MEM vs. PHI
2979,0022100412,LAC vs. PHX
2980,0022100412,PHX @ LAC
2981,0022100410,CHA @ DAL
2982,0022100405,GSW @ IND
2983,0022100407,HOU @ ATL
2984,0022100416,POR vs. PHX
2985,0022100416,PHX @ POR
2986,0022100413,BKN vs. TOR
2987,0022100413,TOR @ BKN
2988,0022100414,NYK vs. GSW
2989,0022100414,GSW @ NYK
2990,0022100419,MIA @ PHI
2991,0022100419,PHI vs. MIA
2992,0022100423,SAS vs. CHA
2993,0022100424,DEN vs. MIN
2994,0022100424,MIN @ DEN
2995,0022100417,CLE vs. HOU
2996,0022100425,UTA vs. LAC
2997,0022100425,LAC @ UTA
2998,0022100421,IND @ MIL
2999,0022100421,MIL vs. IND
3000,0022100417,HOU @ CLE
3001,0022100422,NOP @ OKC
3002,0022100422,OKC vs. NOP
3003,0022100426,MEM @ POR
3004,0022100426,POR vs. MEM
3005,0022100423,CHA @ SAS
3006,0022100418,ATL @ ORL
3007,0022100427,SAC vs. WAS
3008,0022100418,ORL vs. ATL
3009,0022100420,DAL vs. LAL
3010,0022100420,LAL @ DAL
3011,0022100427,WAS @ SAC
3012,0022100432,WAS @ PHX
3013,0022100428,IND vs. DET
3014,0022100432,PHX vs. WAS
3015,0022100431,NYK @ HOU
3016,0022100428,DET @ IND
3017,0022100429,BKN vs. PHI
3018,0022100429,PHI @ BKN
3019,0022100431,HOU vs. NYK
3020,0022100433,MIA @ ORL
3021,0022100433,ORL vs. MIA
3022,0022100439,CHA @ POR
3023,0022100439,POR vs. CHA
3024,0022100438,MIL @ NOP
3025,0022100438,NOP vs. MIL
3026,0022100437,UTA vs. SAS
3027,0022100437,SAS @ UTA
3028,0022100436,MIN vs. LAL
3029,0022100436,LAL @ MIN
3030,0022100434,ATL vs. DEN
3031,0022100434,DEN @ ATL
3032,0022100435,BOS vs. GSW
3033,0022100435,GSW @ BOS
3034,0022100440,MEM @ SAC
3035,0022100440,SAC vs. MEM
3036,0022100444,OKC vs. LAC
3037,0022100446,CLE @ MIL
3038,0022100446,MIL vs. CLE
3039,0022100445,BOS vs. NYK
3040,0022100444,LAC @ OKC
3041,0022100441,HOU @ DET
3042,0022100441,DET vs. HOU
3043,0022100447,UTA vs. WAS
3044,0022100447,WAS @ UTA
3045,0022100445,NYK @ BOS
3046,0022100442,BKN vs. ORL
3047,0022100443,TOR vs. GSW
3048,0022100443,GSW @ TOR
3049,0022100442,ORL @ BKN
3050,0022100456,PHX vs. CHA
3051,0022100456,CHA @ PHX
3052,0022100449,MIA @ DET
3053,0022100451,SAS @ SAC
3054,0022100449,DET vs. MIA
3055,0022100450,MEM vs. POR
3056,0022100450,POR @ MEM
3057,0022100451,SAC vs. SAS
3058,0022100455,DAL @ MIN
3059,0022100455,MIN vs. DAL
3060,0022100448,LAL @ CHI
3061,0022100448,CHI vs. LAL
3062,0022100460,MEM vs. OKC
3063,0022100460,OKC @ MEM
3064,0022100463,LAC vs. SAS
3065,0022100463,SAS @ LAC
3066,0022100459,HOU @ CHI
3067,0022100459,CHI vs. HOU
3068,0022100462,SAC @ GSW
3069,0022100462,GSW vs. SAC
3070,0022100461,CHA @ UTA
3071,0022100461,UTA vs. CHA
3072,0022100457,PHI @ BOS
3073,0022100457,BOS vs. PHI
3074,0022100468,DAL vs. MIN
3075,0022100466,DET @ NYK
3076,0022100466,NYK vs. DET
3077,0022100469,LAL vs. PHX
3078,0022100469,PHX @ LAL
3079,0022100467,POR @ NOP
3080,0022100467,NOP vs. POR
3081,0022100465,IND @ MIA
3082,0022100465,MIA vs. IND
3083,0022100468,MIN @ DAL
3084,0022100473,MIL vs. HOU
3085,0022100473,HOU @ MIL
3086,0022100474,DEN @ OKC
3087,0022100474,OKC vs. DEN
3088,0022100475,SAC vs. LAC
3089,0022100475,LAC @ SAC
3090,0022100470,ATL vs. ORL
3091,0022100471,CLE @ BOS
3092,0022100470,ORL @ ATL
3093,0022100471,BOS vs. CLE
3094,0022100482,CHA @ DEN
3095,0022100477,ORL vs. NOP
3096,0022100477,NOP @ ORL
3097,0022100482,DEN vs. CHA
3098,0022100485,MEM @ GSW
3099,0022100485,GSW vs. MEM
3100,0022100481,DAL vs. MIL
3101,0022100481,MIL @ DAL
3102,0022100480,NYK vs. WAS
3103,0022100480,WAS @ NYK
3104,0022100476,HOU @ IND
3105,0022100487,LAL vs. SAS
3106,0022100487,SAS @ LAL
3107,0022100476,IND vs. HOU
3108,0022100478,ATL @ PHI
3109,0022100478,PHI vs. ATL
3110,0022100484,MIN @ UTA
3111,0022100484,UTA vs. MIN
3112,0022100479,MIA vs. DET
3113,0022100479,DET @ MIA
3114,0022100483,OKC @ PHX
3115,0022100483,PHX vs. OKC
3116,0022100491,BKN @ LAL
3117,0022100489,MIL vs. BOS
3118,0022100491,LAL vs. BKN
3119,0022100489,BOS @ MIL
3120,0022100492,DAL @ UTA
3121,0022100492,UTA vs. DAL
3122,0022100488,NYK vs. ATL
3123,0022100488,ATL @ NYK
3124,0022100490,GSW @ PHX
3125,0022100490,PHX vs. GSW
3126,0022100497,NOP @ OKC
3127,0022100497,OKC vs. NOP
3128,0022100500,DEN @ LAC
3129,0022100500,LAC vs. DEN
3130,0022100496,MEM @ SAC
3131,0022100496,SAC vs. MEM
3132,0022100495,WAS vs. PHI
3133,0022100495,PHI @ WAS
3134,0022100498,SAS vs. DET
3135,0022100498,DET @ SAS
3136,0022100499,IND @ CHI
3137,0022100499,CHI vs. IND
3138,0022100494,TOR @ CLE
3139,0022100494,CLE vs. TOR
3140,0022100493,MIA vs. ORL
3141,0022100493,ORL @ MIA
3142,0022100504,UTA @ SAS
3143,0022100507,LAC vs. BKN
3144,0022100507,BKN @ LAC
3145,0022100504,SAS vs. UTA
3146,0022100503,BOS @ MIN
3147,0022100502,CHI @ ATL
3148,0022100503,MIN vs. BOS
3149,0022100502,ATL vs. CHI
3150,0022100506,POR vs. DAL
3151,0022100506,DAL @ POR
3152,0022100505,MEM @ PHX
3153,0022100505,PHX vs. MEM
3154,0022100501,CHA vs. HOU
3155,0022100501,HOU @ CHA
3156,0022100513,CLE @ NOP
3157,0022100513,NOP vs. CLE
3158,0022100509,MIA vs. WAS
3159,0022100509,WAS @ MIA
3160,0022100510,PHI @ TOR
3161,0022100510,TOR vs. PHI
3162,0022100511,LAL @ HOU
3163,0022100511,HOU vs. LAL
3164,0022100512,NYK @ MIN
3165,0022100512,MIN vs. NYK
3166,0022100514,DEN @ GSW
3167,0022100514,GSW vs. DEN
3168,0022100515,OKC @ SAC
3169,0022100515,SAC vs. OKC
3170,0022100508,MIL @ ORL
3171,0022100508,ORL vs. MIL
3172,0022100523,POR vs. UTA
3173,0022100517,CHA @ IND
3174,0022100518,BOS vs. LAC
3175,0022100524,DAL @ SAC
3176,0022100520,MEM vs. LAL
3177,0022100517,IND vs. CHA
3178,0022100524,SAC vs. DAL
3179,0022100520,LAL @ MEM
3180,0022100518,LAC @ BOS
3181,0022100522,PHX vs. OKC
3182,0022100522,OKC @ PHX
3183,0022100523,UTA @ POR
3184,0022100516,NYK @ DET
3185,0022100519,ATL @ CHI
3186,0022100519,CHI vs. ATL
3187,0022100516,DET vs. NYK
3188,0022100525,PHI @ BKN
3189,0022100525,BKN vs. PHI
3190,0022100527,CLE @ WAS
3191,0022100527,WAS vs. CLE
3192,0022100526,ORL vs. MIL
3193,0022100526,MIL @ ORL
3194,0022100536,NYK @ OKC
3195,0022100533,CLE vs. ATL
3196,0022100533,ATL @ CLE
3197,0022100536,OKC vs. NYK
3198,0022100535,MEM vs. SAS
3199,0022100530,CHI @ IND
3200,0022100537,MIN @ UTA
3201,0022100534,TOR vs. LAC
3202,0022100537,UTA vs. MIN
3203,0022100531,DAL @ SAC
3204,0022100534,LAC @ TOR
3205,0022100530,IND vs. CHI
3206,0022100529,BOS vs. PHX
3207,0022100531,SAC vs. DAL
3208,0022100529,PHX @ BOS
3209,0022100535,SAS @ MEM
3210,0022100538,POR @ LAL
3211,0022100538,LAL vs. POR
3212,0022100532,HOU vs. MIA
3213,0022100532,MIA @ HOU
3214,0022100541,CHI @ WAS
3215,0022100542,LAC @ BKN
3216,0022100540,SAS @ DET
3217,0022100540,DET vs. SAS
3218,0022100541,WAS vs. CHI
3219,0022100542,BKN vs. LAC
3220,0022100543,DEN @ HOU
3221,0022100544,UTA vs. GSW
3222,0022100544,GSW @ UTA
3223,0022100539,NOP @ MIL
3224,0022100539,MIL vs. NOP
3225,0022100543,HOU vs. DEN
3226,0022100550,OKC vs. DAL
3227,0022100550,DAL @ OKC
3228,0022100545,TOR vs. NYK
3229,0022100545,NYK @ TOR
3230,0022100548,SAC vs. MIA
3231,0022100548,MIA @ SAC
3232,0022100547,IND @ CLE
3233,0022100546,ORL @ BOS
3234,0022100549,PHX @ CHA
3235,0022100549,CHA vs. PHX
3236,0022100546,BOS vs. ORL
3237,0022100547,CLE vs. IND
3238,0022100551,MIN @ LAL
3239,0022100551,LAL vs. MIN
3240,0022100559,MIA @ GSW
3241,0022100558,DEN @ DAL
3242,0022100558,DAL vs. DEN
3243,0022100555,CHI vs. ORL
3244,0022100555,ORL @ CHI
3245,0022100559,GSW vs. MIA
3246,0022100560,POR vs. ATL
3247,0022100561,MIN @ LAC
3248,0022100561,LAC vs. MIN
3249,0022100560,ATL @ POR
3250,0022100556,MIL vs. DET
3251,0022100556,DET @ MIL
3252,0022100554,MEM @ BKN
3253,0022100552,PHI vs. HOU
3254,0022100552,HOU @ PHI
3255,0022100553,CHA @ WAS
3256,0022100554,BKN vs. MEM
3257,0022100557,NOP vs. UTA
3258,0022100557,UTA @ NOP
3259,0022100553,WAS vs. CHA
3260,0022100566,SAC @ LAL
3261,0022100566,LAL vs. SAC
3262,0022100565,NOP vs. PHX
3263,0022100564,NYK vs. IND
3264,0022100564,IND @ NYK
3265,0022100563,SAS @ TOR
3266,0022100565,PHX @ NOP
3267,0022100562,CLE vs. MEM
3268,0022100562,MEM @ CLE
3269,0022100563,TOR vs. SAS
3270,0022100572,GSW @ DAL
3271,0022100572,DAL vs. GSW
3272,0022100569,WAS vs. HOU
3273,0022100569,HOU @ WAS
3274,0022100567,DET @ CHA
3275,0022100567,CHA vs. DET
3276,0022100577,ATL @ SAC
3277,0022100577,SAC vs. ATL
3278,0022100575,UTA @ DEN
3279,0022100575,DEN vs. UTA
3280,0022100570,BOS vs. SAS
3281,0022100571,BKN @ IND
3282,0022100571,IND vs. BKN
3283,0022100574,MIN vs. OKC
